entity_id,state,last_changed
sensor.light_sensor,5.833333,2025-10-11T05:48:42.066Z
sensor.light_sensor,9.166666,2025-10-11T05:53:42.563Z
sensor.light_sensor,15.83333,2025-10-11T05:58:42.979Z
sensor.light_sensor,21.66667,2025-10-11T06:03:43.120Z
sensor.light_sensor,27.5,2025-10-11T06:08:44.189Z
sensor.light_sensor,30.83333,2025-10-11T06:13:44.966Z
sensor.light_sensor,36.66666,2025-10-11T06:18:45.765Z
sensor.light_sensor,42.5,2025-10-11T06:23:45.541Z
sensor.light_sensor,60.83333,2025-10-11T06:28:46.339Z
sensor.light_sensor,52.5,2025-10-11T06:33:46.745Z
sensor.light_sensor,61.66666,2025-10-11T06:38:47.492Z
sensor.light_sensor,69.16666,2025-10-11T06:43:47.946Z
sensor.light_sensor,78.33333,2025-10-11T06:48:48.393Z
sensor.light_sensor,91.66666,2025-10-11T06:53:48.840Z
sensor.light_sensor,106.6667,2025-10-11T06:58:49.936Z
sensor.light_sensor,127.5,2025-10-11T07:03:50.139Z
sensor.light_sensor,130,2025-10-11T07:08:50.941Z
sensor.light_sensor,190.8333,2025-10-11T07:13:51.360Z
sensor.light_sensor,400,2025-10-11T07:18:50.874Z
sensor.light_sensor,442.5,2025-10-11T07:23:50.777Z
sensor.light_sensor,510,2025-10-11T07:28:50.864Z
sensor.light_sensor,565,2025-10-11T07:33:51.818Z
sensor.light_sensor,643.3333,2025-10-11T07:38:52.062Z
sensor.light_sensor,678.3333,2025-10-11T07:43:52.198Z
sensor.light_sensor,821.6666,2025-10-11T07:48:53.126Z
